,name,price,couple-friendly,location,description
276,Maizons Lake View Resort,"₹ 2,325",YES,Baga | 2.3 km from Baga Beach,"Full Address of property is 502/1 , Sankwadi Arpora, Bardez, Goa View On Map This Resort have 2.7 Out of 5 Rating where  3.8/5 for Location &  2.9/5 for Value for Money &  2.8/5 for Food . Key amenities of this property are Lawn & Elevator/Lift & Air Conditioning. "
277,Sur La Mer,"₹ 7,440",NO,Morjim | 5-6 minutes walk from Morjim Beach,"Location of the Resort is Morjim View On Map (B-748, SURLAMER RESORTS PVT LTD, NEW WADA,MORJIM, PERNE, North Goa, Goa, 403512). It’s a 3 Star Resort with overall Rating 5.0 Out of 5 where  5.0/5 for Room &  5.0/5 for Amenities &  5.0/5 for Hospitality . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Cafe. "
278,The Postcard Velha,"₹ 23,100",YES,North Goa | 1.5 km from Se Cathedral,"This 5 Star Resort in Goa is located in North Goa. Full Address of property is House no 5,6, 90/A, Mount Mary Chappel, Old Goa, Goa View On Map This Resort have 4.7 Out of 5 Rating where  4.8/5 for Food &  4.0/5 for Hospitality &  4.0/5 for Cleanliness . Key amenities of this property are Free Parking & Free Wi-Fi & Outdoor Sports. "
279,Thalassa Beach Boutique Resort,"₹ 7,905",YES,Ashwem Beach | 0 m from Ashwem Beach,"Location of the Resort is Ashwem Beach View On Map (251/4 Village Mandrem, Taluka, Pernem, Ashvem). Top Facilities of this Resort are Free Parking & Free Wi-Fi & Lawn. "
280,Resort Dompedros Haven,"₹ 2,093",YES,Majorda | 7-8 minutes walk from Utorda Beach,Full Address of property is H No 192/1 Francisco Pereiawaddo Utordo Salcete South Goa View On Map This Resort have 3.2 Out of 5 Rating where  4.4/5 for Cleanliness &  4.0/5 for Location &  4.0/5 for Security . Key amenities of this property are Free Parking & Room Service & Power Backup.
281,Le Dando Hotel & Beach Resort,"₹ 5,580",YES,Mandrem Beach | 2-3 minutes walk from Mandrem Beach,"Location of the Resort is Mandrem Beach View On Map (
PLOT NO. SY NO.105/9, MORJIM, PERNEM, GOA STREET NO, MADHALAWADA BEACH RESORT, GOA
). It’s a 5 Star Resort with overall Rating 5.0 Out of 5 where . Top Facilities of this Resort are Free Parking & Free Wi-Fi & Lawn. "
282,Aarju Luxurious Wave,"₹ 6,278",YES,Calangute | 1.6 km from Calangute Beach,"Full Address of property is The Eternal Wave, prabhu Wada, Calangute - Arpora Rd, Khobra Waddo, Calangute, Goa 403516, India View On Map This Resort have 4.2 Out of 5 Rating where  4.4/5 for Cleanliness &  4.0/5 for Child friendliness &  4.0/5 for Value for Money . Key amenities of this property are Free Wi-Fi & Kitchenette & Elevator/Lift. "
283,White Truffle,"₹ 2,325",YES,Arambol | 2.7 km from Mandrem Beach,"Location of the Resort is Arambol View On Map (Plot E, Survey No. 106/1, Village Arambol, Parnem Taluka, Goa). Top Facilities of this Resort are Free Parking & Free Wi-Fi & Room Service. "
284,CASA INN,"₹ 2,046",YES,Siolim,"This 3 Star Resort in Goa is located in Siolim. Full Address of property is La Casa Siolim, House No. 674/5, Survey No.- 76/15, Rai, Siolim, Bardez, Goa View On Map This Resort have 3.0 Out of 5 Rating where  4.5/5 for Value for Money &  4.3/5 for Amenities &  3.8/5 for Location . Key amenities of this property are Free Wi-Fi & Outdoor Sports & Lawn. "
285,Oceano,"₹ 3,246",YES,Arambol Beach | 2.8 km from Mandrem Beach,"Location of the Resort is Arambol Beach View On Map (H NO 35 1 B, OCEANO BEACH RESORT NEAR ARAMBOL BEACH PARKING, KHALCHAWADA, ARAMBOL, North Goa, Goa, 403524). Top Facilities of this Resort are Free Parking & Lawn & Cafe. "
286,Eufregina Resort & Spa,"₹ 2,259",YES,Cavelossim | 1.6 km from Cavelossim Beach,"This 3 Star Resort in Goa is located in Cavelossim. Full Address of property is H.no. 321/C Tibetward Road, Cavelossim, Goa 403731 View On Map This Resort have 4.0 Out of 5 Rating where  5.0/5 for Food &  5.0/5 for Amenities &  5.0/5 for Location . Key amenities of this property are Air Conditioning & Restaurant. "
287,Green leaf resort goa,"₹ 7,284",YES,Canacona | 860 m from Palolem Beach,"Location of the Resort is Canacona View On Map (Survey No.114/11, Nagorcem , Devbag,  Palolem Canacona, Goa ,403702). Top Facilities of this Resort are Cafe & Bar & Air Conditioning. "
288,Sydneyxcafe&Beach Huts,₹ 915,YES,Arambol Beach | 2.6 km from Mandrem Beach,"Full Address of property is House No. 128/2, Girkarwada, Arambol, Pernem, Goa- 403524 View On Map This Resort have 5.0 Out of 5 Rating where  5.0/5 for Value for Money &  5.0/5 for Room &  5.0/5 for Cleanliness . Key amenities of this property are Free Wi-Fi & Room Service. "
289,The Postcard Cuelim,"₹ 20,770",NO,South Goa,"Location of the Resort is South Goa View On Map (The Postcard Cuelim, Goa, Dr TB Cunha Road, Cansaulim, Goa ). It’s a 5 Star Resort with overall Rating 5.0 Out of 5 where . Top Facilities of this Resort are Outdoor Sports & Lawn & Bar. "
290,Famafa Beach Resort,"₹ 1,977",YES,Arambol Beach,"Full Address of property is House No. 510, Khalchawada, Arambol, Pernem, North Goa- 403512 View On Map This Resort have 3.0 Out of 5 Rating where  1.0/5 for Food &  1.0/5 for Cleanliness &  1.0/5 for Value for Money . Key amenities of this property are Free Parking & Free Wi-Fi & Room Service. "
291,Hotel Oasis Beach Resort,"₹ 7,440",YES,Morjim | 4-5 minutes walk from Morjim Beach,"Location of the Resort is Morjim View On Map (N.406,New wado, Morjim-ashvem road, Pernem Goa). It’s a 3 Star Resort with overall Rating 4.5 Out of 5 where  3.6/5 for Security &  3.0/5 for Value for Money &  2.4/5 for Food . Top Facilities of this Resort are Free Parking & Lawn & Cafe. "
292,"The Postcard Hideaway, Netravali, Goa","₹ 25,500",YES,South Goa,"This 5 Star Resort in Goa is located in South Goa. Full Address of property is H. No. 373. Jaquem. Netravali, Sanguem, Goa - 403704., Goa View On Map This Resort have 3.5 Out of 5 Rating where . Key amenities of this property are Free Parking & Free Wi-Fi & Outdoor Sports. "
293,"La Station Resort, Vagator","₹ 1,880",NO,Vagator | 2.2 km from Vagator Beach,"Location of the Resort is Vagator View On Map (Survey No. 250/1-B, Anjuna Village, Bardez, Goa). Top Facilities of this Resort are Free Parking & Lawn & Room Service. "
294,SEA SHINE BEACH RESORT,"₹ 2,976",NO,Calangute | 5-6 minutes walk from Calangute Beach,"Full Address of property is House No. 3/86-D, Survey no. 158, Sub-division nos. 2-A and 4-A, Calangute, Bardez, GOA View On Map This Resort have 4.0 Out of 5 Rating where  5.0/5 for Location &  4.0/5 for Food &  4.0/5 for Amenities . "
295,Casa Montana,"₹ 2,166",NO,Candolim | 920 m from Calangute Beach,"Location of the Resort is Candolim View On Map (Calangute Candolim Road, Opp Jamvleshwar temple, calangute Bardez Goa). Top Facilities of this Resort are Air Conditioning & Room Service & Power Backup. "
296,Spicy Bella Resort,"₹ 6,975",YES,Calangute | 5-6 minutes walk from Candolim Beach,Full Address of property is 1/281  403516 Survey Under No 132/4 Gaura vaddo Calangute  Goa View On Map Key amenities of this property are Free Public Parking & Air Conditioning & Room Service.
297,Tranquill Riverside Luxury Chalets,"₹ 6,138",YES,Candolim,"Location of the Resort is Candolim View On Map (Saipem, Candolim, Bardez, North Goa - 403515). Top Facilities of this Resort are Free Parking & Lawn & Cafe. "
298,MANDREM RETREAT BEACH RESORT,"₹ 1,665",NO,Mandrem Beach | 440 m from Mandrem Beach,"Full Address of property is HOUSE NO 241, JUNAS WADDO, MANDREM GOA, Mandrem, North Goa, Goa, 403527 View On Map Key amenities of this property are Lawn & Cafe & Room Service. "
299,ONE at GOA,"₹ 5,580",YES,Canacona,"Location of the Resort is Canacona View On Map (H. No 145/B, Pansulem Cancona, Manohar Parrikar Canacona, Bypass, Canacona, South Goa, Goa). Top Facilities of this Resort are Free Parking & Lawn & Room Service. "
300,Gracias  Cafe & Resort,"₹ 3,443",YES,Morjim | 780 m from Morjim Beach,"This 1 Star Resort in Goa is located in Morjim. Full Address of property is h.no.736, Morjim, New Wada, Morjim , Pernem, GOA, NORTH GOA , Pin 403512

 View On Map Key amenities of this property are Free Parking & Free Wi-Fi & Elevator/Lift. "
301,Exalt Baga Beach Resort,"₹ 2,325",NO,Baga | 2.3 km from Baga Beach,"Location of the Resort is Baga View On Map (House No. 505/10/F, Street No. Arpora, Bardez, GOA   LANDMARK - SANKWADI). Top Facilities of this Resort are EV Charging Station & Free Parking & Childcare Services. "
302,Namaka Resort,"₹ 4,185",NO,Morjim | 4-5 minutes walk from Morjim Beach,"Full Address of property is 694 Newwada, Morjim View On Map Key amenities of this property are Free Parking & Kitchenette & Cafe. "
303,"Jasminn Villas, South Goa","₹ 18,000",NO,Betalbatim | 2.3 km from Betalbatim Beach,"Location of the Resort is Betalbatim View On Map (No 79 Nagvaddo, Betalbatim, Goa 403713, India). Top Facilities of this Resort are Free Parking & Childcare Services & Free Wi-Fi. "
304,GREEN IVY RESORT,"₹ 3,255",YES,Morjim | 810 m from Morjim Beach,"Full Address of property is H.No 1401, Temb Wada, Morgim, Pernem, North Goa- 403512, H.No 1401, Temb Wada, Morgim, Pernem, North Goa- 403512 View On Map Key amenities of this property are Free Parking & Free Wi-Fi & Cafe. "
305,The Earthen Nest,"₹ 4,068",YES,South Goa,"Location of the Resort is South Goa View On Map (NEAR GOVERMENT PRIMERY SCHOOL, HOUSE NO.139/2,
MANEM COTIGAO, COTIGAO, Canacona, South Goa, Goa,
403702, NEAR GOVERMENT PRIMERY SCHOOL, HOUSE NO.139/2,
MANEM COTIGAO, COTIGAO, Canacona, South Goa, Goa,
403702). Top Facilities of this Resort are Free Parking & Butler Services & 24-hour Room Service. "
306,Aj's Inn,"₹ 1,674",YES,Baga | 5-6 minutes walk from Baga Beach,"Full Address of property is H. No. - 6/161/B, H. No. - 6/161/C, Plot no.2, Plot no.3, Survey no. - 240/1, Calangute village, Goa  View On Map Key amenities of this property are Free Parking & Lawn & Bar. "
307,Shangri La Jungle Village,"₹ 6,697",NO,In Supa | 23.9 km from city centre,
